post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score,hashtags
356,Facebook,text,6/12/2023 9:30,2897,109,1001,Monday,negative,Yes
357,Facebook,text,6/25/2023 15:15,852,272,326,Sunday,positive,Yes
358,Instagram,carousel,5/7/2023 0:30,105,455,757,Sunday,negative,Yes
359,Instagram,poll,2/21/2023 16:15,3987,480,715,Tuesday,negative,No
360,Facebook,image,2/2/2023 16:00,88,120,25,Thursday,positive,Yes
361,Twitter,video,12/24/2023 7:45,569,148,115,Sunday,neutral,Yes
362,Facebook,video,4/8/2023 19:15,5141,484,47,Saturday,positive,Yes
363,Twitter,text,11/20/2023 2:00,1638,142,137,Monday,positive,Yes
364,Instagram,poll,3/19/2023 4:00,3767,138,258,Sunday,negative,Yes
365,Facebook,carousel,4/23/2023 8:15,1703,377,73,Sunday,negative,No
366,Twitter,text,11/20/2023 2:00,2239,150,57,Monday,positive,Yes
367,Facebook,image,2/2/2023 16:00,277,104,29,Thursday,positive,No
368,Instagram,carousel,7/12/2023 17:45,389,322,904,Wednesday,positive,No
369,Instagram,video,4/10/2023 0:00,3101,218,492,Monday,neutral,Yes
370,Twitter,image,7/14/2023 15:00,1309,166,493,Friday,positive,Yes
371,Twitter,video,9/27/2023 19:00,295,165,406,Wednesday,positive,Yes
372,Instagram,carousel,8/4/2023 12:45,921,328,920,Friday,negative,Yes
373,Facebook,video,1/1/2023 6:00,5176,426,948,Sunday,neutral,Yes
374,Instagram,carousel,11/19/2023 12:30,3866,312,715,Sunday,negative,No
375,Facebook,image,8/17/2023 14:45,3156,439,653,Thursday,positive,Yes
376,Twitter,text,12/8/2023 2:15,1629,93,102,Friday,negative,Yes
377,Facebook,video,2/23/2023 17:15,2109,256,369,Thursday,positive,No
378,Instagram,video,7/13/2023 9:15,4661,176,386,Thursday,neutral,Yes
379,Twitter,carousel,5/3/2023 8:00,3429,260,322,Wednesday,positive,No
380,Instagram,text,7/12/2023 0:00,1015,213,172,Wednesday,negative,Yes
381,Twitter,text,10/2/2023 12:15,630,40,146,Monday,positive,Yes
382,Facebook,poll,9/10/2023 13:45,3776,475,883,Sunday,negative,No
383,Facebook,image,11/27/2023 4:30,2025,231,334,Monday,positive,Yes
384,Instagram,video,11/23/2023 2:00,4400,316,703,Thursday,negative,No
385,Instagram,poll,12/29/2023 12:15,5135,545,177,Friday,positive,No
386,Instagram,image,2/26/2023 11:45,2646,35,1000,Sunday,positive,No
387,Twitter,image,2/10/2023 13:00,2750,147,13,Friday,neutral,Yes
388,Instagram,poll,3/19/2023 4:00,3794,150,202,Sunday,negative,Yes
389,Instagram,carousel,5/19/2023 4:30,5311,221,929,Friday,positive,No
390,Facebook,carousel,5/14/2023 0:45,3403,442,670,Sunday,neutral,No
391,Facebook,image,8/17/2023 14:45,2414,513,556,Thursday,positive,No
392,Facebook,video,3/22/2023 3:15,4155,226,2,Wednesday,negative,Yes
393,Twitter,video,6/15/2023 3:15,32,26,8,Thursday,positive,Yes
394,Twitter,image,10/14/2023 18:45,869,101,255,Saturday,neutral,No
395,Facebook,video,5/11/2023 0:30,4056,115,39,Thursday,neutral,Yes
396,Instagram,image,7/1/2023 14:45,3750,220,202,Saturday,positive,No
397,Facebook,video,5/2/2023 6:15,1303,220,349,Tuesday,neutral,No
398,Instagram,poll,12/29/2023 12:15,5275,550,226,Friday,positive,Yes
399,Twitter,text,11/20/2023 2:00,2387,180,191,Monday,positive,No
400,Facebook,video,3/22/2023 3:15,4519,198,35,Wednesday,negative,No
401,Facebook,text,6/25/2023 15:15,692,436,238,Sunday,positive,Yes
402,Instagram,poll,2/21/2023 16:15,5081,407,747,Tuesday,negative,No
403,Facebook,image,2/2/2023 16:00,52,125,113,Thursday,positive,Yes
404,Instagram,carousel,1/1/2023 20:00,4916,110,395,Sunday,positive,No
405,Instagram,image,1/21/2023 1:00,3562,330,855,Saturday,negative,Yes
406,Twitter,video,9/27/2023 19:00,50,128,267,Wednesday,positive,No
407,Instagram,carousel,1/1/2023 20:00,5476,82,427,Sunday,positive,Yes
408,Facebook,video,7/26/2023 20:15,4634,422,488,Wednesday,positive,Yes
409,Facebook,carousel,5/5/2023 16:45,2624,291,591,Friday,neutral,No
410,Facebook,video,4/8/2023 19:15,4296,421,154,Saturday,positive,Yes
411,Twitter,poll,5/2/2023 0:30,2335,187,308,Tuesday,positive,Yes
412,Facebook,carousel,10/3/2023 19:00,881,235,473,Tuesday,negative,No
413,Instagram,poll,12/29/2023 12:15,4911,524,218,Friday,positive,No
414,Twitter,carousel,5/3/2023 8:00,3555,105,256,Wednesday,positive,Yes
415,Instagram,poll,12/29/2023 12:15,4517,430,291,Friday,positive,Yes
416,Twitter,poll,5/17/2023 0:15,676,105,325,Wednesday,positive,Yes
417,Instagram,carousel,5/7/2023 0:30,1271,453,872,Sunday,negative,Yes
418,Twitter,text,7/23/2023 5:45,557,132,530,Sunday,neutral,Yes
419,Instagram,carousel,11/19/2023 12:30,4741,357,743,Sunday,negative,No
420,Facebook,text,1/3/2023 3:00,1792,43,230,Tuesday,positive,No
421,Instagram,image,1/21/2023 1:00,4261,359,775,Saturday,negative,No
422,Instagram,image,6/6/2023 19:30,1863,156,935,Tuesday,negative,No
423,Facebook,text,6/25/2023 15:15,235,310,284,Sunday,positive,Yes
424,Instagram,video,12/31/2023 22:30,3202,166,511,Sunday,negative,Yes
425,Twitter,carousel,12/27/2023 11:30,222,90,493,Wednesday,positive,Yes
426,Instagram,image,6/6/2023 21:00,4745,319,101,Tuesday,neutral,Yes
427,Twitter,video,9/27/2023 19:00,719,166,283,Wednesday,positive,Yes
428,Instagram,video,12/28/2023 16:45,470,493,734,Thursday,negative,No
429,Twitter,video,9/27/2023 19:00,373,136,376,Wednesday,positive,Yes
430,Twitter,text,9/30/2023 10:30,854,118,104,Saturday,positive,Yes
431,Twitter,poll,5/2/2023 6:15,413,63,201,Tuesday,neutral,Yes
432,Facebook,video,3/22/2023 3:15,4852,141,2,Wednesday,negative,No
433,Facebook,image,2/2/2023 16:00,901,73,174,Thursday,positive,Yes
434,Instagram,text,10/28/2023 19:30,946,107,203,Saturday,neutral,Yes
435,Instagram,image,2/26/2023 11:45,2195,31,1079,Sunday,positive,Yes
436,Facebook,carousel,4/23/2023 8:15,1876,432,220,Sunday,negative,No
437,Instagram,poll,7/5/2023 5:15,2507,39,727,Wednesday,positive,Yes
438,Twitter,video,9/27/2023 19:00,42,158,137,Wednesday,positive,No
439,Facebook,video,3/22/2023 3:15,5164,202,33,Wednesday,negative,No
440,Instagram,text,7/27/2023 19:15,2601,50,44,Thursday,neutral,Yes
441,Twitter,video,12/24/2023 7:45,220,130,231,Sunday,neutral,Yes
442,Twitter,text,11/25/2023 7:30,1826,44,118,Saturday,positive,No
443,Twitter,carousel,1/30/2023 13:30,2450,13,527,Monday,positive,Yes
444,Facebook,carousel,2/3/2023 0:30,4154,220,784,Friday,positive,Yes
445,Twitter,poll,5/2/2023 0:30,2590,157,451,Tuesday,positive,No
446,Twitter,text,2/14/2023 18:00,1255,12,363,Tuesday,positive,No
447,Instagram,image,1/21/2023 1:00,4219,318,947,Saturday,negative,No
448,Instagram,text,10/28/2023 19:30,1035,130,126,Saturday,neutral,No
449,Instagram,text,10/6/2023 10:00,3464,212,287,Friday,positive,Yes
450,Instagram,text,10/6/2023 10:00,1406,78,241,Friday,positive,Yes
451,Twitter,text,8/5/2023 8:45,785,171,34,Saturday,positive,No
452,Twitter,poll,5/2/2023 6:15,112,131,105,Tuesday,neutral,Yes
453,Facebook,carousel,2/3/2023 0:30,4793,204,841,Friday,positive,Yes
454,Twitter,video,10/27/2023 23:45,487,80,475,Friday,neutral,No
455,Facebook,poll,3/1/2023 8:00,2707,531,349,Wednesday,neutral,Yes
456,Instagram,carousel,4/19/2023 19:45,226,491,750,Wednesday,neutral,Yes
457,Twitter,video,10/27/2023 23:45,92,151,559,Friday,neutral,Yes
458,Twitter,image,10/14/2023 18:45,598,102,110,Saturday,neutral,Yes
459,Instagram,video,12/31/2023 22:30,3373,192,771,Sunday,negative,Yes
460,Facebook,video,3/22/2023 3:15,4040,217,20,Wednesday,negative,Yes
461,Twitter,text,11/20/2023 2:00,1705,56,310,Monday,positive,Yes
462,Twitter,image,11/16/2023 0:45,1039,23,257,Thursday,negative,Yes
463,Instagram,image,6/6/2023 19:30,971,165,921,Tuesday,negative,No
464,Instagram,carousel,4/19/2023 19:45,150,443,686,Wednesday,neutral,Yes
465,Twitter,image,4/17/2023 15:00,609,115,355,Monday,neutral,No
466,Instagram,poll,7/5/2023 5:15,2711,37,694,Wednesday,positive,Yes
467,Instagram,text,7/6/2023 8:00,2071,34,167,Thursday,negative,Yes
468,Facebook,video,2/23/2023 17:15,1222,251,392,Thursday,positive,No
469,Facebook,carousel,2/3/2023 0:30,4908,229,746,Friday,positive,Yes
470,Instagram,carousel,5/7/2023 0:30,1344,396,760,Sunday,negative,No
471,Instagram,text,5/16/2023 22:15,1350,381,538,Tuesday,positive,Yes
472,Instagram,carousel,5/5/2023 20:00,143,130,179,Friday,neutral,No
473,Instagram,poll,12/29/2023 12:15,5525,464,115,Friday,positive,Yes
474,Facebook,video,5/11/2023 0:30,3893,10,5,Thursday,neutral,No
475,Instagram,carousel,1/1/2023 20:00,4945,97,303,Sunday,positive,Yes
476,Instagram,carousel,5/7/2023 0:30,1657,420,870,Sunday,negative,No
477,Instagram,text,5/16/2023 22:15,2073,373,482,Tuesday,positive,Yes
478,Twitter,video,11/12/2023 17:30,1250,79,187,Sunday,positive,Yes
479,Instagram,poll,3/7/2023 19:15,2928,82,592,Tuesday,positive,No
480,Instagram,poll,12/29/2023 12:15,5907,519,187,Friday,positive,Yes
481,Instagram,carousel,5/19/2023 4:30,4981,414,1094,Friday,positive,Yes
482,Twitter,video,10/27/2023 23:45,323,67,399,Friday,neutral,No
483,Twitter,image,5/15/2023 6:30,29,97,298,Monday,neutral,Yes
484,Facebook,text,7/6/2023 7:00,2829,315,314,Thursday,neutral,Yes
485,Instagram,image,7/1/2023 14:45,4988,218,335,Saturday,positive,Yes
486,Instagram,text,5/23/2023 22:30,510,142,364,Tuesday,neutral,No
487,Twitter,video,9/27/2023 19:00,455,218,203,Wednesday,positive,Yes
488,Facebook,carousel,4/23/2023 8:15,1951,425,28,Sunday,negative,Yes
489,Twitter,text,7/23/2023 5:45,524,159,426,Sunday,neutral,No
490,Twitter,poll,5/17/2023 0:15,464,149,501,Wednesday,positive,No
491,Instagram,poll,3/7/2023 19:15,2809,154,688,Tuesday,positive,Yes
492,Instagram,image,1/21/2023 1:00,3792,372,783,Saturday,negative,Yes
493,Facebook,video,12/27/2023 4:00,1675,82,841,Wednesday,neutral,Yes
494,Facebook,carousel,4/23/2023 8:15,2210,461,171,Sunday,negative,Yes
495,Instagram,text,5/16/2023 22:15,2077,435,419,Tuesday,positive,Yes
496,Instagram,carousel,1/1/2023 20:00,4363,47,374,Sunday,positive,Yes
497,Instagram,image,7/1/2023 14:45,5731,229,111,Saturday,positive,Yes
498,Facebook,poll,8/8/2023 17:45,4175,104,1024,Tuesday,negative,Yes
499,Twitter,text,11/25/2023 7:30,2950,67,80,Saturday,positive,No
500,Twitter,text,10/2/2023 12:15,391,100,214,Monday,positive,No
501,Facebook,text,1/3/2023 3:00,2488,98,104,Tuesday,positive,No
502,Instagram,text,10/6/2023 10:00,3038,172,110,Friday,positive,Yes
503,Facebook,carousel,5/14/2023 0:45,3351,405,792,Sunday,neutral,Yes
504,Instagram,poll,3/19/2023 4:00,3291,61,261,Sunday,negative,No
505,Instagram,poll,7/5/2023 5:15,2902,112,625,Wednesday,positive,No
506,Twitter,video,9/27/2023 19:00,278,229,88,Wednesday,positive,Yes
507,Facebook,video,5/2/2023 6:15,103,214,319,Tuesday,neutral,No
508,Twitter,carousel,3/31/2023 16:00,1815,137,55,Friday,positive,No
509,Facebook,video,3/22/2023 3:15,5149,193,80,Wednesday,negative,No
510,Facebook,video,1/1/2023 6:00,4385,436,1028,Sunday,neutral,No
511,Instagram,carousel,5/7/2023 0:30,952,450,873,Sunday,negative,Yes
512,Instagram,video,11/23/2023 2:00,5219,200,676,Thursday,negative,Yes
513,Facebook,carousel,10/5/2023 6:30,2093,109,594,Thursday,negative,No
514,Instagram,poll,12/29/2023 12:15,4645,491,323,Friday,positive,No
515,Instagram,text,7/12/2023 0:00,1996,229,13,Wednesday,negative,Yes
516,Twitter,poll,5/17/2023 0:15,698,190,491,Wednesday,positive,Yes
517,Instagram,carousel,1/1/2023 20:00,4346,110,395,Sunday,positive,Yes
518,Facebook,carousel,11/11/2023 15:45,93,74,284,Saturday,negative,No
519,Instagram,carousel,5/19/2023 4:30,5050,412,978,Friday,positive,No
520,Instagram,image,2/26/2023 11:45,1651,28,806,Sunday,positive,Yes
521,Instagram,video,7/13/2023 9:15,5276,137,530,Thursday,neutral,Yes
522,Facebook,video,4/8/2023 19:15,4622,493,228,Saturday,positive,Yes
523,Twitter,video,12/1/2023 10:00,1925,80,100,Friday,positive,No
524,Facebook,image,2/2/2023 16:00,57,30,70,Thursday,positive,No
525,Instagram,image,9/20/2023 6:00,4316,290,446,Wednesday,positive,No
526,Instagram,text,10/28/2023 19:30,1247,2,323,Saturday,neutral,Yes
527,Twitter,image,2/10/2023 13:00,1868,142,34,Friday,neutral,Yes
528,Twitter,text,9/30/2023 10:30,1138,178,181,Saturday,positive,Yes
529,Instagram,text,7/27/2023 19:15,648,63,137,Thursday,neutral,Yes
530,Instagram,text,5/23/2023 22:30,396,79,368,Tuesday,neutral,No
531,Facebook,carousel,1/9/2023 20:00,805,292,353,Monday,positive,No
532,Facebook,video,2/23/2023 17:15,678,322,300,Thursday,positive,No
533,Twitter,text,8/5/2023 8:45,484,241,20,Saturday,positive,No
534,Facebook,text,1/3/2023 3:00,2058,28,239,Tuesday,positive,Yes
535,Instagram,image,7/1/2023 14:45,4021,213,90,Saturday,positive,No
536,Instagram,text,5/23/2023 22:30,403,14,241,Tuesday,neutral,No
537,Twitter,image,5/15/2023 6:30,432,154,96,Monday,neutral,No
538,Twitter,text,11/25/2023 7:30,2592,24,101,Saturday,positive,Yes
539,Twitter,text,2/14/2023 18:00,7,103,272,Tuesday,positive,Yes
540,Twitter,poll,5/17/2023 0:15,640,91,409,Wednesday,positive,Yes
541,Facebook,video,12/27/2023 4:00,1862,185,606,Wednesday,neutral,No
542,Twitter,image,5/15/2023 6:30,240,160,95,Monday,neutral,Yes
543,Facebook,carousel,1/27/2023 15:45,3538,190,735,Friday,negative,Yes
544,Twitter,carousel,1/30/2023 13:30,1409,45,373,Monday,positive,No
545,Facebook,video,12/27/2023 4:00,2309,146,738,Wednesday,neutral,Yes
546,Facebook,video,12/27/2023 4:00,2579,137,653,Wednesday,neutral,Yes
547,Twitter,text,11/25/2023 7:30,2749,56,171,Saturday,positive,Yes
548,Twitter,image,4/17/2023 15:00,657,205,208,Monday,neutral,No
549,Twitter,image,7/14/2023 15:00,1929,147,275,Friday,positive,Yes
550,Instagram,video,11/23/2023 2:00,5487,286,802,Thursday,negative,No
551,Facebook,text,6/12/2023 9:30,3044,74,1023,Monday,negative,Yes
552,Facebook,carousel,1/9/2023 20:00,652,302,305,Monday,positive,No
553,Instagram,image,1/21/2023 1:00,4952,351,770,Saturday,negative,Yes
554,Instagram,carousel,5/19/2023 4:30,5256,311,1005,Friday,positive,Yes
555,Twitter,video,10/27/2023 23:45,376,112,525,Friday,neutral,No
556,Instagram,text,10/28/2023 19:30,1805,44,253,Saturday,neutral,Yes
557,Twitter,video,11/12/2023 17:30,1422,114,93,Sunday,positive,Yes
558,Instagram,carousel,5/19/2023 4:30,4341,310,1005,Friday,positive,Yes
559,Twitter,video,5/23/2023 0:30,2529,205,279,Tuesday,positive,No
560,Instagram,video,12/28/2023 16:45,428,512,711,Thursday,negative,Yes
561,Instagram,carousel,5/5/2023 20:00,250,188,217,Friday,neutral,No
562,Instagram,carousel,7/12/2023 17:45,813,265,782,Wednesday,positive,Yes
563,Facebook,image,11/27/2023 4:30,2162,239,240,Monday,positive,Yes
564,Facebook,poll,8/8/2023 17:45,4440,32,1170,Tuesday,negative,Yes
565,Instagram,poll,12/29/2023 12:15,5190,563,39,Friday,positive,Yes
566,Twitter,carousel,10/2/2023 23:30,996,5,628,Monday,neutral,Yes
567,Instagram,carousel,8/4/2023 12:45,489,308,898,Friday,negative,Yes
568,Twitter,image,7/14/2023 15:00,662,118,329,Friday,positive,Yes
569,Twitter,image,2/10/2023 13:00,2087,210,125,Friday,neutral,No
570,Facebook,carousel,11/11/2023 15:45,233,48,374,Saturday,negative,Yes
571,Facebook,carousel,2/3/2023 0:30,4796,231,675,Friday,positive,Yes
572,Twitter,text,11/20/2023 2:00,1869,73,284,Monday,positive,No
573,Instagram,poll,7/5/2023 5:15,1589,48,679,Wednesday,positive,Yes
574,Twitter,image,5/15/2023 6:30,405,135,103,Monday,neutral,Yes
575,Twitter,text,11/20/2023 2:00,2316,147,203,Monday,positive,No
576,Facebook,video,2/23/2023 17:15,813,243,289,Thursday,positive,No
577,Facebook,video,12/27/2023 4:00,2783,40,809,Wednesday,neutral,Yes
578,Twitter,carousel,10/2/2023 23:30,1099,42,470,Monday,neutral,No
579,Instagram,poll,3/19/2023 4:00,3215,87,82,Sunday,negative,Yes
580,Instagram,poll,3/19/2023 4:00,3487,129,255,Sunday,negative,Yes
581,Facebook,carousel,1/27/2023 15:45,4000,190,917,Friday,negative,Yes
582,Twitter,text,10/2/2023 12:15,274,84,470,Monday,positive,No
583,Facebook,video,5/2/2023 6:15,355,298,268,Tuesday,neutral,Yes
584,Twitter,video,6/15/2023 3:15,777,88,187,Thursday,positive,Yes
585,Facebook,image,8/17/2023 14:45,2810,432,669,Thursday,positive,Yes
586,Facebook,video,12/27/2023 4:00,1612,190,646,Wednesday,neutral,Yes
587,Facebook,image,8/17/2023 14:45,1429,366,561,Thursday,positive,Yes
588,Twitter,poll,2/9/2023 15:30,2186,170,167,Thursday,positive,Yes
589,Instagram,carousel,7/12/2023 17:45,270,240,892,Wednesday,positive,Yes
590,Facebook,video,3/22/2023 3:15,5070,247,71,Wednesday,negative,Yes
591,Twitter,carousel,5/3/2023 8:00,3475,186,204,Wednesday,positive,Yes
592,Facebook,image,8/17/2023 14:45,1021,431,738,Thursday,positive,Yes
593,Twitter,image,2/10/2023 13:00,3122,123,9,Friday,neutral,Yes
594,Instagram,video,12/31/2023 22:30,3344,134,684,Sunday,negative,Yes
595,Instagram,carousel,4/19/2023 19:45,380,455,589,Wednesday,neutral,No
596,Twitter,image,5/15/2023 6:30,530,203,268,Monday,neutral,Yes
597,Twitter,image,10/14/2023 18:45,547,170,384,Saturday,neutral,No
598,Twitter,carousel,1/30/2023 13:30,1991,36,404,Monday,positive,Yes
599,Instagram,carousel,5/7/2023 0:30,1095,444,813,Sunday,negative,Yes
600,Facebook,carousel,4/23/2023 8:15,2167,439,147,Sunday,negative,Yes
601,Instagram,text,7/27/2023 19:15,1844,62,62,Thursday,neutral,Yes
602,Facebook,carousel,10/5/2023 6:30,1130,37,459,Thursday,negative,Yes
603,Twitter,image,2/10/2023 13:00,1750,235,1,Friday,neutral,Yes
604,Twitter,text,2/14/2023 18:00,1216,65,217,Tuesday,positive,Yes
605,Twitter,text,11/25/2023 7:30,2030,59,67,Saturday,positive,Yes
606,Instagram,video,7/13/2023 9:15,4461,67,634,Thursday,neutral,Yes
607,Facebook,image,1/7/2023 10:30,1429,131,925,Saturday,negative,Yes
608,Instagram,poll,1/19/2023 7:15,3410,108,262,Thursday,positive,Yes
609,Facebook,video,2/23/2023 17:15,1733,235,383,Thursday,positive,Yes
610,Twitter,image,10/14/2023 18:45,516,87,301,Saturday,neutral,No
611,Facebook,poll,8/8/2023 17:45,4520,102,1038,Tuesday,negative,Yes
612,Facebook,image,11/27/2023 4:30,1748,138,251,Monday,positive,No
613,Facebook,carousel,1/27/2023 15:45,3958,209,895,Friday,negative,Yes
614,Twitter,image,10/14/2023 18:45,17,183,166,Saturday,neutral,Yes
615,Instagram,text,7/27/2023 19:15,1817,78,402,Thursday,neutral,No
616,Twitter,image,2/10/2023 13:00,2947,151,42,Friday,neutral,No
617,Instagram,poll,3/19/2023 4:00,3495,158,305,Sunday,negative,Yes
618,Instagram,poll,3/19/2023 4:00,2090,161,147,Sunday,negative,Yes
619,Facebook,video,3/22/2023 3:15,4672,177,43,Wednesday,negative,No
620,Facebook,text,7/6/2023 7:00,2183,385,178,Thursday,neutral,No
621,Facebook,video,1/1/2023 6:00,4695,503,1104,Sunday,neutral,Yes
622,Instagram,image,6/6/2023 21:00,4905,330,69,Tuesday,neutral,Yes
623,Twitter,video,9/27/2023 19:00,128,131,223,Wednesday,positive,Yes
624,Facebook,image,11/27/2023 4:30,1013,208,277,Monday,positive,Yes
625,Twitter,text,10/2/2023 12:15,144,137,388,Monday,positive,Yes
626,Twitter,carousel,5/11/2023 11:00,2143,165,327,Thursday,neutral,Yes
627,Twitter,image,10/14/2023 18:45,79,40,357,Saturday,neutral,Yes
628,Instagram,image,6/6/2023 21:00,4167,365,131,Tuesday,neutral,No
629,Twitter,poll,2/9/2023 15:30,2415,210,28,Thursday,positive,Yes
630,Twitter,image,7/14/2023 15:00,1742,100,323,Friday,positive,Yes
631,Instagram,poll,3/7/2023 19:15,3230,98,570,Tuesday,positive,No
632,Twitter,carousel,5/11/2023 11:00,2515,218,459,Thursday,neutral,No
633,Twitter,text,11/20/2023 2:00,1730,188,97,Monday,positive,Yes
634,Facebook,video,12/27/2023 4:00,2199,88,787,Wednesday,neutral,Yes
635,Instagram,carousel,7/12/2023 17:45,22,317,1039,Wednesday,positive,Yes
636,Facebook,image,8/17/2023 14:45,2179,425,756,Thursday,positive,Yes
637,Twitter,image,10/14/2023 18:45,402,42,332,Saturday,neutral,Yes
638,Twitter,image,11/16/2023 0:45,732,125,252,Thursday,negative,Yes
639,Twitter,image,2/10/2023 13:00,2665,222,15,Friday,neutral,Yes
640,Instagram,carousel,1/1/2023 20:00,4202,117,320,Sunday,positive,Yes
641,Facebook,text,6/25/2023 15:15,101,234,306,Sunday,positive,Yes
642,Facebook,carousel,5/14/2023 0:45,4705,414,886,Sunday,neutral,Yes
643,Facebook,video,2/23/2023 17:15,1607,225,298,Thursday,positive,Yes
644,Instagram,image,7/1/2023 14:45,5022,204,219,Saturday,positive,Yes
645,Facebook,carousel,9/15/2023 0:45,4787,322,494,Friday,negative,Yes
646,Facebook,carousel,10/3/2023 19:00,69,208,385,Tuesday,negative,No
647,Instagram,carousel,1/1/2023 20:00,5551,46,525,Sunday,positive,Yes
648,Twitter,video,6/15/2023 3:15,621,39,224,Thursday,positive,No
649,Instagram,text,7/12/2023 0:00,2354,125,354,Wednesday,negative,No
650,Instagram,image,6/6/2023 19:30,730,226,784,Tuesday,negative,Yes
651,Twitter,video,9/27/2023 19:00,829,143,274,Wednesday,positive,Yes
652,Twitter,video,9/27/2023 19:00,243,103,247,Wednesday,positive,Yes
653,Instagram,video,12/31/2023 22:30,4060,175,702,Sunday,negative,Yes
654,Twitter,text,2/14/2023 18:00,1250,13,194,Tuesday,positive,No
655,Twitter,carousel,3/31/2023 16:00,2963,94,99,Friday,positive,Yes
656,Twitter,video,6/15/2023 3:15,327,33,49,Thursday,positive,Yes
657,Facebook,carousel,4/23/2023 8:15,1125,321,81,Sunday,negative,Yes
658,Instagram,image,9/20/2023 6:00,2453,295,336,Wednesday,positive,Yes
659,Twitter,video,9/27/2023 19:00,221,117,145,Wednesday,positive,Yes
660,Instagram,carousel,8/4/2023 12:45,317,349,805,Friday,negative,Yes
661,Instagram,video,4/14/2023 10:30,5195,453,774,Friday,positive,Yes
662,Twitter,carousel,3/31/2023 16:00,2462,184,73,Friday,positive,No
663,Instagram,text,7/6/2023 8:00,4247,38,155,Thursday,negative,Yes
664,Facebook,image,1/7/2023 10:30,660,15,885,Saturday,negative,Yes
